Symbol,Company Name
IYM,iShares U.S. Basic Materials ETF
IYR,iShares U.S. Real Estate ETF
IYT,iShares Transportation AverageETF
IYW,iShares U.S. Technology ETF
IYY,iShares Dow Jones U.S. ETF
IYZ,iShares U.S. Telecommunications ETF
IZEA,"IZEA Worldwide, Inc. "
IZRL,ARK Israel Innovative Technology ETF
JACK,Jack In The Box Inc. 
JAG,Jagged Peak Energy Inc. Common Stock
JAGG,JPMorgan U.S. Aggregate Bond ETF
JAGX,"Jaguar Health, Inc. "
JAKK,"JAKKS Pacific, Inc. "
JASN,"Jason Industries, Inc. "
JASNW,"Jason Industries, Inc. "
JAX,"J. Alexander's Holdings, Inc. Common Stock"
JAZZ,Jazz Pharmaceuticals plc 
JBGS,JBG SMITH Properties Common Shares 
JBHT,"J.B. Hunt Transport Services, Inc. "
JBK,Lehman ABS 3.50 3.50% Adjustable Corp Backed Tr Certs GS Cap I
JBL,Jabil Inc. Common Stock
JBLU,JetBlue Airways Corporation 
JBN,"Select Asset Inc. Select Asset Inc. on behalf of Corporate Backed Callable Trust Certificates, J.C. Penney Debenture Backed Series 2007"
JBR,"Select Asset Inc. Corporate Backed Callable Trust Certificates, J.C. Penney Debenture"
JBSS,"John B. Sanfilippo & Son, Inc. "
JBT,John Bean Technologies Corporation Common Stock
JCAP,"Jernigan Capital, Inc. Common Stock"
JCAP$B,"Jernigan Capital, Inc. 7.00% Series B Cumulative Redeemable Perpetual Preferred Stock"
JCE,Nuveen Core Equity Alpha Fund Nuveen Core Equity Alpha Fund Common Shares of Beneficial Interest
JCI,Johnson Controls International plc Ordinary Share
JCO,Nuveen Credit Opportunities 2022 Target Term Fund Common Shares of Beneficial Interest
JCOM,"j2 Global, Inc. "
JCP,"J.C. Penney Company, Inc. Holding Company Common Stock"
JCPB,JPMorgan Core Plus Bond ETF
JCS,"Communications Systems, Inc. "
JCTCF,Jewett
JD,"JD.com, Inc. "
JDD,Nuveen Diversified Dividend and Income Fund Shares of Beneficial Interest
JDIV,JPMorgan U.S. Dividend ETF
JDST,Direxion Daily Junior Gold Miners Index Bear 3X Shares
JE,"Just Energy Group, Inc. Ordinary Shares (Canada)"
JE$A,"Just Energy Group, Inc. 8.50% Series A Fixed"
JEC,Jacobs Engineering Group Inc. Common Stock
JEF,Jefferies Financial Group Inc. Common Stock
JELD,JELD
JEMD,"Nuveen Emerging Markets Debt 2022 Target Term Fund Common Shares of Beneficial Interest, $0.01 par value per share"
JEQ,"Aberdeen Japan Equity Fund, Inc.  Common Stock"
JETS,U.S. Global Jets ETF
JFR,Nuveen Floating Rate Income Fund Common Stock
JG,Aurora Mobile Limited 
JGH,Nuveen Global High Income Fund Common Shares of Beneficial Interest
JHAA,Nuveen High Income 2023 Target Term Fund Common Shares of Beneficial Interest
JHB,Nuveen High Income November 2021 Target Term Fund Nuveen High Income November 2021 Target Term Fund
JHCS,John Hancock Multifactor Media and Communications ETF
JHD,Nuveen High Income December 2019 Target Term Fund Common Shares of Beneficial Interest
JHEM,John Hancock Multifactor Emerging Markets ETF
JHG,Janus Henderson Group plc Ordinary Shares
JHI,John Hancock Investors Trust Common Stock
JHMA,John Hancock Multifactor Materials ETF
JHMC,John Hancock Multifactor Consumer Discretionary ETF
JHMD,John Hancock Exchange
JHME,John Hancock Multifactor Energy ETF
JHMF,John Hancock Multifactor Financials ETF
JHMH,John Hancock Multifactor Healthcare ETF
JHMI,John Hancock Multifactor Industrials ETF
JHML,John Hancock Multifactor Large Cap ETF
JHMM,John Hancock Multifactor Mid Cap ETF
JHMS,John Hancock Multifactor Consumer Staples ETF
JHMT,John Hancock Multifactor Technology ETF
JHMU,John Hancock Multifactor Utilities ETF
JHS,John Hancock Income Securities Trust Common Stock
JHSC,John Hancock Multifactor Small Cap ETF
JHX,James Hardie Industries plc American Depositary Shares (Ireland)
JHY,Nuveen High Income 2020 Target Term Fund Common Shares of Beneficial Interest
JIGB,JPMorgan Corporate Bond Research Enhanced ETF
JILL,"J. Jill, Inc. Common Stock"
JJA,iPathA Series B Bloomberg Agriculture Subindex Total Return ETN
JJC,iPathA Series B Bloomberg Copper Subindex Total Return ETN
JJE,iPathA Series B Bloomberg Energy Subindex Total Return ETN
JJG,iPathA Series B Bloomberg Grains Subindex Total Return ETN
JJM,iPathA Series B Bloomberg Industrial Metals Subindex Total Return ETN
JJN,iPathA Series B Bloomberg Nickel Subindex Total Return ETN
JJP,iPathA Series B Bloomberg Precious Metals Subindex Total Return ETN
JJS,iPathA Series B Bloomberg Softs Subindex Total Return ETN
JJSF,J & J Snack Foods Corp. 
JJT,iPathA Series B Bloomberg Tin Subindex Total Return ETN
JJU,iPathA Series B Bloomberg Aluminum Subindex Total Return ETN
JKD,iShares Morningstar Large
JKE,iShares Morningstar Large
JKF,iShares Morningstar Large
JKG,iShares Morningstar Mid
JKH,iShares Morningstar Mid
JKHY,"Jack Henry & Associates, Inc. "
JKI,iShares Morningstar Mid
JKJ,iShares Morningstar Small
JKK,iShares Morningstar Small
JKL,iShares Morningstar Small
JKS,JinkoSolar Holding Company Limited American Depositary Shares (each representing 4 Common Shares)
JLL,Jones Lang LaSalle Incorporated Common Stock
JLS,Nuveen Mortgage Opportunity Term Fund Nuveen Mortgage Opportunity Term Fund
JMBS,Janus Henderson Mortgage
JMEI,"Jumei International Holding Limited American Depositary Shares, each representing one Class A ordinary share"
JMF,Nuveen Energy MLP Total Return Fund Common Shares of Beneficial Interest
JMIN,JPMorgan U.S. Minimum Volatility ETF
JMLP,Nuveen All Cap Energy MLP Opportunities Fund Common Shares of Beneficial Interest
JMM,Nuveen Multi
JMOM,JPMorgan U.S. Momentum Factor ETF
JMP,JMP Group LLC Common Shares
JMPB,JMP Group Inc 8.00% Senior Notes due 2023
JMPD,JMP Group LLC 7.25% Senior Notes due 2027
JMST,JPMorgan Ultra
JMT,Nuveen Mortgage Opportunity Term Fund 2 Common Shares of Beneficial Interest
JMU,JMU Limited 
JMUB,JPMorgan Municipal ETF
