Symbol,Company Name
DOC,Physicians Realty Trust Common Shares of Beneficial Interest
DOCU,"DocuSign, Inc. "
DOD,"Deutsche Bank AG ELEMENTS Dogs of the Dow Total Return Index Note ELEMENTS Dogs of the Dow Linked to the Dow Jones High Yield Select 10 Total Return Index due November 14, 2022"
DOG,ProShares Short Dow30
DOGS,Arrow Dogs of the World ETF
DOGZ,Dogness (International) Corporation 
DOL,WisdomTree International LargeCap Dividend Fund
DOMO,"Domo, Inc. "
DON,WisdomTree U.S. MidCap Dividend Fund
DOO,WisdomTree International Dividend Top 100 Fund
DOOO,BRP Inc. 
DOOR,Masonite International Corporation Ordinary Shares (Canada)
DORM,"Dorman Products, Inc. "
DOV,Dover Corporation Common Stock
DOVA,"Dova Pharmaceuticals, Inc. "
DOW.V,Dow Inc. Common Stock When Issued
DOX,Amdocs Limited 
DPG,Duff & Phelps Global Utility Income Fund Inc. Common Stock
DPHCU,DiamondPeak Holdings Corp. 
DPK,Direxion Developed Markets Bear 3x Shares
DPLO,"Diplomat Pharmacy, Inc. Common Stock"
DPST,Direxion Daily Regional Banks Bull 3X Shares
DPW,"DPW Holdings, Inc. Common Stock"
DPZ,Domino's Pizza Inc Common Stock
DQ,"DAQO New Energy Corp. American Depositary Shares, each representing five ordinary shares"
DQML,Reality Shares Fundstrat DQM Long ETF
DRAD,Digirad Corporation 
DRD,DRDGOLD Limited American Depositary Shares
DRE,Duke Realty Corporation Common Stock
DRH,Diamondrock Hospitality Company Common Stock
DRI,"Darden Restaurants, Inc. Common Stock"
DRIO,DarioHealth Corp. 
DRIOW,DarioHealth Corp. 
DRIP,Direxion Daily S&P Oil & Gas Exp. & Prod. Bear 3X Shares
DRIV,Global X Autonomous & Electric Vehicles ETF
DRN,Direxion Daily Real Estate Bull 3x Shares
DRNA,"Dicerna Pharmaceuticals, Inc. "
DRQ,Dril
DRR,Market Vectors Double Short Euro ETN
DRRX,DURECT Corporation 
DRSK,Aptus Defined Risk ETF 
DRUA,"Dominion Energy, Inc. 2016 Series A 5.25% Enhanced Junior Subordinated Notes due 2076"
DRV,Drexion Daily Real Estate Bear 3x Shares
DRW,WisdomTree Global ex
DRYS,DryShips Inc. 
DS,Drive Shack Inc.
DS$B,Drive Shack Inc. Preferred Series B
DS$C,Drive Shack Inc. Preferred Series C
DS$D,Drive Shack Inc. Pfd Ser D
DSE,Duff & Phelps Select MLP and Midstream Energy Fund Inc.
DSGX,The Descartes Systems Group Inc. 
DSI,iShares MSCI KLD 400 Social ETF
DSKE,"Daseke, Inc. "
DSKEW,"Daseke, Inc. "
DSL,DoubleLine Income Solutions Fund Common Shares of Beneficial Interests
DSLV,Credit Suisse AG 
DSM,"Dreyfus Strategic Municipal Bond Fund, Inc. Common Stock"
DSPG,"DSP Group, Inc. "
DSS,"Document Security Systems, Inc. Common Stock"
DSSI.V,Diamond S Shipping Inc. Common Stock When Issued
DSTL,Distillate U.S. Fundamental Stability & Value ETF
DSU,"Blackrock Debt Strategies Fund, Inc. Common Stock"
DSW,DSW Inc. Common Stock
DSWL,"Deswell Industries, Inc. "
DSX,Diana Shipping inc. common stock
DSX$B,Diana Shipping Inc. Perpetual Preferred Shares Series B (Marshall Islands)
DTD,WisdomTree U.S. Total Dividend Fund
DTE,DTE Energy Company Common Stock
DTEA,DAVIDsTEA Inc. 
DTEC,ALPS ETF Trust ALPS Disruptive Technologies ETF
DTF,DTF Tax
DTH,WisdomTree International High Dividend Fund
DTJ,DTE Energy Company 2016 Series B 5.375% Junior Subordinated Debentures due 2076
DTLA$,Brookfield DTLA Inc. 7.625% Series A Cumulative Redeemable Preferred Stock
DTN,WisdomTree U.S. Dividend ex
DTO,"DB Crude Oil Double Short ETN due June 1, 2038"
DTQ,"DTE Energy Company 2012 Series C 5.25% Junior Subordinate Debentures due December 1, 2062"
DTSS,Datasea Inc. 
DTUL,Barclays PLC 
DTUS,Barclays PLC 
DTV,DTE Energy Company 2016 Corporate Units
DTW,DTE Energy Company 2017 Series E 5.25% Junior Subordinated Debentures due 2077
DTY,DTE Energy Company 2016 Series F 6.00% Junior Subordinated Debentures due 2076
DTYL,Barclays PLC 
DTYS,Barclays PLC 
DUC,"Duff & Phelps Utility & Corporate Bond Trust, Inc. Common Stock"
DUG,ProShares UltraShort Oil & Gas
DUK,Duke Energy Corporation (Holding Company) Common Stock
DUKB,Duke Energy Corporation 5.625% Junior Subordinated Debentures due 2078
DUKH,Duke Energy Corporation 5.125% Junior Subordinated Debentures due 2073
DURA,VanEck Vectors Morningstar Durable Dividend ETF
DUSA,Davis Select U.S. Equity ETF
DUSL,Direxion Daily Industrials Bull 3X Shares
DUST,Direxion Daily Gold Miners Index Bear 3X Shares
DVA,DaVita Inc. Common Stock
DVAX,Dynavax Technologies Corporation 
DVCR,Diversicare Healthcare Services Inc. 
DVD,"Dover Motorsports, Inc. Common Stock"
DVEM,WisdomTree Emerging Markets Dividend Fund
DVHL,ETRACS 2xLeveraged Diversified High Income ETN
DVLU,First Trust Dorsey Wright Momentum & Value ETF
DVN,Devon Energy Corporation Common Stock
DVOL,First Trust Dorsey Wright Momentum & Low Volatility ETF
DVP,Deep Value ETF
DVY,iShares Select Dividend ETF
DVYA,iShares Asia / Pacific Dividend 30 Index Fund Exchange Traded Fund
DVYE,iShares Emerging Markets Dividend Index Fund Exchange Traded Fund
DVYL,ETRACS Monthly Pay 2x Leveraged Dow Jones Select Dividend Index ETN
DWAQ,Invesco DWA NASDAQ Momentum ETF
DWAS,Invesco DWA SmallCap Momentum ETF
DWAT,Arrow DWA Tactical ETF
DWCR,Arrow DWA Country Rotation ETF
DWDP,DowDuPont Inc. Common Stock
DWDP.V,DowDuPont Inc. Common Stock Ex
DWFI,SPDR Dorsey Wright Fixed Income Allocation ETF
DWIN,Invesco DWA Tactical Multi
DWLD,Davis Select Worldwide ETF
DWM,WisdomTree International Equity Fund
DWMC,AdvisorShares Dorsey Wright Micro
DWMF,WisdomTree International Multifactor Fund
DWPP,First Trust Dorsey Wright People's Portfolio ETF
DWSH,AdvisorShares Dorsey Wright Short ETF
DWSN,Dawson Geophysical Company 
DWT,VelocityShares 3x Inverse Crude Oil ETNs linked to the S&P GSCI Crude Oil Index ER
DWTR,Invesco DWA Tactical Sector Rotation ETF
DWX,SPDR S&P International Dividend ETF
DX,"Dynex Capital, Inc. Common Stock"
DX$A,"Dynex Capital, Inc. Preferred Stock Series A"
DX$B,"Dynex Capital, Inc. Preferred Series B"
DXB,Deutsche Bk Contingent Cap TR II Tr Pfd Sec
DXC,DXC Technology Company Common Stock 
DXCM,"DexCom, Inc. "
DXD,ProShares UltraShort Dow30
DXF,Dunxin Financial Holdings Limited American Depositary Shares
DXGE,WisdomTree Germany Hedged Equity Fund
DXJ,WisdomTree Japan Hedged Equity Fund
DXJS,WisdomTree Japan Hedged SmallCap Equity Fund
DXLG,"Destination XL Group, Inc. "
DXPE,"DXP Enterprises, Inc. "
DXR,Daxor Corporation Common Stock
DXYN,"The Dixie Group, Inc. "
DY,"Dycom Industries, Inc. Common Stock"
DYB,WisdomTree Dynamic Bearish U.S. Equity Fund
DYLS,WisdomTree Dynamic Long/Short U.S. Equity Fund
DYNC,Vistra Energy Corp. 7.00% Tangible Equity Units
DYNT,Dynatronics Corporation 
DYSL,Dynasil Corporation of America 
DYY,"DB Commodity Double Long ETN due April 1, 2038"
DZK,Direxion Developed Markets Bull 3x Shares
DZSI,"DASAN Zhone Solutions, Inc. "
DZZ,"DB Gold Double Short ETN due February 15, 2038"
E,ENI S.p.A. Common Stock
EA,Electronic Arts Inc. 
EAB,"Entergy Arkansas, LLC First Mortgage Bonds, 4.90% Series Due December 1, 2052"
EAD,Wells Fargo Income Opportunities Fund Common Shares
EAE,"Entergy Arkansas, LLC First Mortgage Bonds, 4.75% Series due June 1, 2063"
EAF,GrafTech International Ltd. Common Stock
EAGG,iShares ESG U.S. Aggregate Bond ETF
EAI,"Entergy Arkansas, LLC First Mortgage Bonds, 4.875% Series Due September 1, 2066"
EARN,Ellington Residential Mortgage REIT Common Shares of Beneficial Interest
EARS,Auris Medical Holding Ltd. 
EASG,Xtrackers MSCI EAFE ESG Leaders Equity ETF
EASI,Amplify ETF Trust ETF
EAST,"Eastside Distilling, Inc. "
EAT,"Brinker International, Inc. Common Stock"
EB,"Eventbrite, Inc. Class A Common Stock"
EBAY,eBay Inc. 
EBAYL,eBay Inc. 
EBF,"Ennis, Inc. Common Stock"
EBIX,"Ebix, Inc. "
EBIZ,Global X E
EBMT,"Eagle Bancorp Montana, Inc. "
EBND,SPDR Bloomberg Barclays Emerging Markets Local Bond ETF
EBR,Centrais Electricas Brasileiras S A American Depositary Shares (Each representing one Common Share)
EBR.B,Centrais Electricas Brasileiras S.A.
EBS,"Emergent Biosolutions, Inc. Common Stock"
EBSB,"Meridian Bancorp, Inc. "
EBTC,Enterprise Bancorp Inc 
EC,Ecopetrol S.A. American Depositary Shares
ECA,Encana Corporation
ECC,Eagle Point Credit Company Inc. Common Stock
ECCA,Eagle Point Credit Company Inc. Series A Term Preferred Stock due 2022
ECCB,Eagle Point Credit Company Inc. 7.75% Series B Term Preferred Stock due 2026
ECCX,Eagle Point Credit Company Inc. 6.6875% Notes due 2028
ECCY,Eagle Point Credit Company Inc. 6.75% Notes due 2027
ECF,Ellsworth Growth and Income Fund Ltd.
ECF$A,Ellsworth Growth and Income Fund Ltd. 5.25% Series A Cumulative Preferred Shares (Liquidation Preference $25.00 per share)
ECH,iShares Inc. iShares MSCI Chile ETF
ECHO,"Echo Global Logistics, Inc. "
ECL,Ecolab Inc. Common Stock
ECNS,iShares MSCI China Small
ECOL,"US Ecology, Inc. "
ECOM,ChannelAdvisor Corporation Common Stock
ECON,Columbia Emerging Markets Consumer ETF
ECOR,"electroCore, Inc. "
ECPG,Encore Capital Group Inc 
ECT,ECA Marcellus Trust I Common Units of Beneficial Interest
ED,"Consolidated Edison, Inc. Common Stock"
EDAP,EDAP TMS S.A. 
EDC,Direxion Emerging Markets Bull 3X Shares
EDD,"Morgan Stanley Emerging Markets Domestic Debt Fund, Inc. Morgan Stanley Emerging Markets Domestic Debt Fund, Inc. Common Stock"
EDEN,iShares Inc iShares MSCI Denmark ETF
EDF,Stone Harbor Emerging Markets Income Fund Common Shares of Beneficial Interest
EDI,Stone Harbor Emerging Markets Total Income Fund Common Shares of Beneficial Interests
EDIT,"Editas Medicine, Inc. "
EDIV,SPDR S&P Emerging Markets Dividend ETF
EDN,Empresa Distribuidora Y Comercializadora Norte S.A. (Edenor) Empresa Distribuidora Y Comercializadora Norte S.A. (Edenor) American Depositary Shares
EDNT,"Edison Nation, Inc. "
EDOG,ALPS Emerging Sector Dividend Dogs ETF
EDOW,First Trust Dow 30 Equal Weight ETF
EDRY,EuroDry Ltd. 
EDTX,EdtechX Holdings Acquisition Corp. 
EDTXU,EdtechX Holdings Acquisition Corp. 
EDTXW,EdtechX Holdings Acquisition Corp. 
EDU,"New Oriental Education & Technology Group, Inc. Sponsored ADR representing 1 Ordinary Share (Cayman Islands)"
EDUC,Educational Development Corporation 
EDV,Vanguard Extended Duration Treasury ETF
EDZ,Direxion Emerging Markets Bear 3X Shares
EE,El Paso Electric Company Common Stock
EEA,"The European Equity Fund, Inc. Common Stock"
EEB,Invesco BRIC ETF
EEFT,"Euronet Worldwide, Inc. "
EEH,"Aktiebolaget Svensk Exportkredit (Swed Ex Cred Corp) Elements (SM) Linked to the SPECTRUM Large Cap U.S. Sector Momentum Index developed by BNP Paribas due August 8, 2022, Medium"
EEI,"Ecology and Environment, Inc. "
EELV,Invesco S&P Emerging Markets Low Volatility ETF
EEM,iShares MSCI Emerging Index Fund
EEMA,iShares MSCI Emerging Markets Asia ETF
EEMD,AAM S&P Emerging Markets High Dividend Value ETF
EEMO,Invesco S&P Emerging Markets Momentum ETF
EEMS,Ishares MSCI Emerging Markets Small Cap Index Fund
EEMV,iShares Edge MSCI Min Vol Emerging Markets ETF
EEMX,SPDR MSCI Emerging Markets Fuel Reserves Free ETF
EES,WisdomTree U.S. SmallCap Earnings Fund
EET,ProShares Ultra MSCI Emerging Markets
EEV,ProShares UltraShort MSCI Emerging Markets
EEX,"Emerald Expositions Events, Inc. Common Stock"
EFA,iShares MSCI EAFE ETF
EFAD,ProShares Trust ProShares MSCI EAFE Dividend Growers ETF
EFAS,Global X MSCI SuperDividend EAFE ETF
EFAV,iShares Edge MSCI Min Vol EAFE ETF
EFAX,SPDR MSCI EAFE Fossil Fuel Reserves Free ETF
EFBI,"Eagle Financial Bancorp, Inc. "
EFC,Ellington Financial Inc. Common Stock 
EFF,Eaton vance Floating
EFFE,Global X JPMorgan Efficiente Index ETF
EFG,iShares MSCI EAFE Growth ETF
EFII,"Electronics for Imaging, Inc. "
EFL,Eaton Vance Floating
EFNL,iShares Inc iShares MSCI Finland ETF
EFO,ProShares Ultra MSCI EAFE
EFOI,"Energy Focus, Inc. "
EFR,Eaton Vance Senior Floating
EFSC,Enterprise Financial Services Corporation 
EFT,Eaton Vance Floating Rate Income Trust Common Shares of Beneficial Interest
EFU,ProShares UltraShort MSCI EAFE
EFV,iShares MSCI EAFE Value ETF
EFX,"Equifax, Inc. Common Stock"
EFZ,ProShares Short MSCI EAFE
EGAN,eGain Corporation 
EGBN,"Eagle Bancorp, Inc. "
EGF,"Blackrock Enhanced Government Fund, Inc. Common Stock"
EGHT,8x8 Inc Common Stock
EGI,Entree Resources Ltd. Common Stock
EGIF,Eagle Growth and Income Opportunities Fund Common Shares of Beneficial Interest
EGLE,Eagle Bulk Shipping Inc. 
EGO,Eldorado Gold Corporation Ordinary Shares
EGOV,NIC Inc. 
EGP,"EastGroup Properties, Inc. Common Stock"
EGPT,VanEck Vectors Egypt Index ETF
EGRX,"Eagle Pharmaceuticals, Inc. "
EGY,"VAALCO Energy, Inc.  Common Stock"
EHC,Encompass Health Corporation Common Stock
EHI,Western Asset Global High Income Fund Inc Common Stock
EHIC,eHi Car Services Limited American Depositary Shares
EHT,Eaton Vance High Income 2021 Target Term Trust Common Shares of Beneficial Interest
EHTH,"eHealth, Inc. "
EIDO,iShares MSCI Indonesia ETF
EIDX,"Eidos Therapeutics, Inc. "
EIG,Employers Holdings Inc Common Stock
EIGI,"Endurance International Group Holdings, Inc. "
EIGR,"Eiger BioPharmaceuticals, Inc. "
EIM,"Eaton Vance Municipal Bond Fund Common Shares of Beneficial Interest, $.01 par value"
EIRL,iShares Trust iShares MSCI Ireland ETF
EIS,iShares Inc iShares MSCI Israel ETF
EIV,"Eaton Vance Municipal Bond Fund II Common Shares of Beneficial Interest, $.01 Par Value"
EIX,Edison International Common Stock
EKAR,Innovation Shares NextGen Vehicles & Technology ETF
EKSO,"Ekso Bionics Holdings, Inc. "
EL,"Estee Lauder Companies, Inc. (The) Common Stock"
ELAN,Elanco Animal Health Incorporated Common Stock
ELC,"Entergy Louisiana, Inc. Collateral Trust Mortgage Bonds, 4.875 % Series due September 1, 2066"
ELD,WisdomTree Emerging Markets Local Debt Fund
ELF,"e.l.f. Beauty, Inc. Common Stock"
ELGX,"Endologix, Inc. "
ELJ,"Entergy Louisiana, Inc. First Mortgage Bonds, 5.25% Series due July 1, 2052"
ELLI,"Ellie Mae, Inc. Common Stock"
ELLO,Ellomay Capital Ltd Ordinary Shares (Israel)
ELMD,"Electromed, Inc. Common Stock"
ELOX,"Eloxx Pharmaceuticals, Inc. "
ELP,Companhia Paranaense de Energia (COPEL) Common Stock
ELS,"Equity Lifestyle Properties, Inc. Common Stock"
ELSE,Electro
ELTK,Eltek Ltd. 
ELU,"Entergy Louisiana, Inc. First Mortgage Bonds, 4.70% Series due June 1, 2063"
ELVT,"Elevate Credit, Inc. Common Stock"
ELY,Callaway Golf Company Common Stock
EMAG,VanEck Vectors Emerging Markets Aggregate Bond ETF
EMAN,eMagin Corporation Common Stock
EMB,iShares J.P. Morgan USD Emerging Markets Bond ETF
EMBH,iShares Interest Rate Hedged Emerging Markets Bond ETF
EMCB,WisdomTree Emerging Markets Corporate Bond Fund
EMCF,Emclaire Financial Corp 
EMCG,WisdomTree Emerging Markets Consumer Growth Fund
EMCI,EMC Insurance Group Inc. 
EMD,Western Asset Emerging Markets Debt Fund Inc Common Stock
EMDV,ProShares MSCI Emerging Markets Dividend Growers ETF
EME,"EMCOR Group, Inc. Common Stock"
EMEM,Virtus Glovista Emerging  Markets ETF
EMES,Emerge Energy Services LP Common Units representing Limited Partner Interests
EMF,Templeton Emerging Markets Fund Common Stock
EMFM,Global X MSCI Next Emerging & Frontier ETF
EMGF,iShares Edge MSCI Multifactor Emerging Markets ETF
EMHY,iShares Emerging Markets High Yield Bond ETF
EMIF,iShares S&P Emerging Markets Infrastructure Index Fund
EMIH,Xtrackers Emerging Markets Bond 
EMKR,EMCORE Corporation 
EML,Eastern Company (The) 
EMLC,VanEck Vectors J.P. Morgan EM Local Currency Bond ETF
EMLP,First Trust North American Energy Infrastructure Fund
EMMF,WisdomTree Emerging Markets Multifactor Fund
EMMS,Emmis Communications Corporation 
EMN,Eastman Chemical Company Common Stock
EMO,ClearBridge Energy Midstream Opportunity Fund Inc. Common Stock
EMP,"Entergy Mississippi, LLC First Mortgage Bonds, 4.90% Series Due October 1, 2066"
EMQQ,Emerging Markets Internet and Ecommerce ETF (The)
EMR,Emerson Electric Company Common Stock
EMSG,Xtrackers MSCI Emerging Markets ESG Leaders Equity ETF
EMSH,ProShares Short Term USD Emerging Markets Bond ETF
EMTL,SPDR DoubleLine Emerging Markets Fixed Income ETF
EMTY,ProShares Decline of the Retail Store ETF
EMX,EMX Royalty Corporation Common Shares (Canada)
EMXC,iShares MSCI Emerging Markets ex China ETF
ENB,Enbridge Inc Common Stock
ENBA,Enbridge Inc 6.375% Fixed
ENBL,"Enable Midstream Partners, LP Common Units representing limited partner interests"
ENDP,Endo International plc 
ENFC,Entegra Financial Corp. 
ENFR,Alerian Energy Infrastructure ETF
ENG,ENGlobal Corporation 
ENIA,Enel Americas S.A. American Depositary Shares
ENIC,Enel Chile S.A. American Depositary Shares (Each representing 50 shares of Common Stock)
ENJ,"Entergy New Orleans, LLC First Mortgage Bonds, 5.0% Series due December 1, 2052"
ENLC,"EnLink Midstream, LLC Common Units representing Limited Partner Interests"
ENO,"Entergy New Orleans, LLC First Mortgage Bonds, 5.50% Series due April 1, 2066"
ENOB,"Enochian Biosciences, Inc. "
ENOR,iShares Inc iShares MSCI Norway ETF
ENPH,"Enphase Energy, Inc. "
ENR,"Energizer Holdings, Inc. Common Stock"
ENR$A,"Energizer Holdings, Inc. 7.50% Series A Mandatory Convertible Preferred Stock"
ENS,EnerSys Common Stock
ENSG,"The Ensign Group, Inc. "
ENSV,Enservco Corporation Common Stock
ENT,Global Eagle Entertainment Inc. 
ENTA,"Enanta Pharmaceuticals, Inc. "
ENTG,"Entegris, Inc. "
ENTR,ERShares Entrepreneur 30 ETF
ENTX,Entera Bio Ltd. 
ENTXW,Entera Bio Ltd. 
ENV,"Envestnet, Inc Common Stock"
ENVA,"Enova International, Inc. Common Stock"
ENX,"Eaton Vance New York Municipal Bond Fund Common Shares of Beneficial Interest, $.01 par value"
ENZ,"Enzo Biochem, Inc. Common Stock ($0.01 Par Value)"
ENZL,iShares MSCI New Zealand ETF
EOD,Wells Fargo Global Dividend Opportunity Fund
EOG,"EOG Resources, Inc. Common Stock"
EOI,Eaton Vance Enhance Equity Income Fund Eaton Vance Enhanced Equity Income Fund Shares of Beneficial Interest
EOLS,"Evolus, Inc. "
EOS,Eaton Vance Enhance Equity Income Fund II Common Stock
EOT,Eaton Vance Municipal Income Trust EATON VANCE NATIONAL MUNICIPAL OPPORTUNITIES TRUST
EP$C,El Paso Corporation Preferred Stock
EPAM,"EPAM Systems, Inc. Common Stock"
EPAY,"Bottomline Technologies, Inc. "
EPC,Edgewell Personal Care Company Common Stock
EPD,Enterprise Products Partners L.P. Common Stock
EPE,EP Energy Corporation Class A Common Stock
EPHE,iShares MSCI Philippines ETF
EPI,WisdomTree India Earnings Fund
EPIX,ESSA Pharma Inc. 
EPM,"Evolution Petroleum Corporation, Inc. Common Stock"
EPOL,iShares Trust iShares MSCI Poland ETF
EPP,iShares MSCI Pacific Ex
EPR,EPR Properties Common Stock
EPR$C,EPR Properties 5.75% Series C Cumulative Convertible Preferred Shares
EPR$E,EPR Properties Series E Cumulative Conv Pfd Shs Ser E
EPR$G,EPR Properties 5.750% Series G Cumulative Redeemable Preferred Shares
EPRF,Innovator S&P Investment Grade Preferred ETF
EPRT,"Essential Properties Realty Trust, Inc. Common Stock"
EPS,WisdomTree U.S. Earnings 500 Fund
EPSN,Epsilon Energy Ltd. 
EPU,iShares Trust iShares MSCI Peru ETF
EPV,ProShares UltraShort FTSE Europe ETF
EPZM,"Epizyme, Inc. "
EQ,"Equillium, Inc. "
EQAL,Invesco Russell 1000 Equal Weight ETF
EQBK,"Equity Bancshares, Inc. "
EQC,Equity Commonwealth Common Shares of Beneficial Interest
EQC$D,Equity Commonwealth 6.50% Pfd Conv Shs Ser D
EQH,"AXA Equitable Holdings, Inc. Common Stock"
EQIX,"Equinix, Inc. "
EQL,ALPS Equal Sector Weight ETF
EQLT,Workplace Equality Portfolio ETF
EQM,"EQM Midstream Partners, LP Common Units representing Limited Partner Interests"
EQNR,Equinor ASA
EQR,Equity Residential Common Shares of Beneficial Interest
EQRR,ProShares Equities for Rising Rates ETF
EQS,"Equus Total Return, Inc. Common Stock"
EQT,EQT Corporation Common Stock
EQWL,Invesco Russell Top 200 Equal Weight ETF
EQWM,Invesco Russell Midcap Equal Weight ETF
ERA,"Era Group, Inc. Common Stock"
ERC,Wells Fargo Multi
ERF,Enerplus Corporation Common Stock
ERH,Wells Fargo Utilities and High Income Fund
ERI,"Eldorado Resorts, Inc. "
ERIC,Ericsson 
ERIE,Erie Indemnity Company 
ERII,"Energy Recovery, Inc. "
ERJ,Embraer S.A. Common Stock
ERM,EquityCompass Risk Manager ETF
EROS,Eros International PLC A Ordinary Shares
ERSX,ERShares Non
ERUS,iShares MSCI iShares MSCI Russia ETF 
ERX,Direxion Energy Bull 3X Shares
ERY,Direxion Daily Energy Bear 3X Shares
ERYP,Erytech Pharma S.A. 
ES,Eversource Energy (D/B/A) Common Stock
ESBA,"Empire State Realty OP, L.P. Series ES Operating Partnership Units Representing Limited Partnership Interests"
ESBK,Elmira Savings Bank NY (The) 
ESCA,"Escalade, Incorporated "
ESE,ESCO Technologies Inc. Common Stock
ESEA,Euroseas Ltd. 
ESG,FlexShares Trust FlexShares STOXX US ESG Impact Index Fund
ESGD,iShares ESG MSCI EAFE ETF
ESGE,iShares ESG MSCI EM ETF
ESGF,Oppenheimer Global ESG Revenue ETF
ESGG,FlexShares STOXX Global ESG Impact Index Fund
ESGL,Oppenheimer Revenue Weighted ETF Trust Oppenheimer ESG Revenue ETF
ESGN,Columbia Sustainable International Equity Income ETF
ESGR,Enstar Group Limited 
ESGRO,Enstar Group Limited 
ESGRP,Enstar Group Limited 
ESGS,Columbia Sustainable U.S. Equity Income ETF
ESGU,iShares ESG MSCI USA ETF
