Symbol,Company Name
PACB,"Pacific Biosciences of California, Inc. "
PACD,Pacific Drilling S.A. Common Shares
PACQ,Pure Acquisition Corp. 
PACQU,Pure Acquisition Corp. 
PACQW,Pure Acquisition Corp. 
PACW,PacWest Bancorp 
PAG,"Penske Automotive Group, Inc. Common Stock"
PAGP,"Plains Group Holdings, L.P. Class A Shares representing limited partner interests"
PAGS,PagSeguro Digital Ltd. Class A Common Shares
PAHC,Phibro Animal Health Corporation 
PAI,Western Asset Investment Grade Income Fund Inc.
PAK,Global X MSCI Pakistan ETF
PALL,Aberdeen Standard Physical Palladium Shares ETF
PAM,Pampa Energia S.A. Pampa Energia S.A.
PANL,Pangaea Logistics Solutions Ltd. 
PANW,"Palo Alto Networks, Inc. Common Stock"
PAR,PAR Technology Corporation Common Stock
PARR,"Par Pacific Holdings, Inc.  Common Stock"
PASS,Direxion Daily Consumer Discretionary Bear 3X Shares
PATI,"Patriot Transportation Holding, Inc. "
PATK,"Patrick Industries, Inc. "
PAVE,Global X Funds Global X U.S. Infrastructure Development ETF
PAVM,PAVmed Inc. 
PAVMW,PAVmed Inc. 
PAVMZ,PAVmed Inc. 
PAWZ,ProShares Pet Care ETF
PAYC,"Paycom Software, Inc. Common Stock"
PAYX,"Paychex, Inc. "
PB,"Prosperity Bancshares, Inc. Common Stock"
PBA,Pembina Pipeline Corp. Ordinary Shares (Canada)
PBB,Prospect Capital Corporation 6.25% Notes due 2024
PBBI,"PB Bancorp, Inc. "
PBC,Prospect Capital Corporation 6.875% Notes due 2029
PBCT,"People's United Financial, Inc. "
PBCTP,"People's United Financial, Inc. "
PBD,Invesco Global Clean Energy ETF
PBDM,Invesco PureBeta FTSE Developed ex
PBE,Invesco Dynamic Biotech & Genome ETF
PBEE,Invesco PureBeta FTSE Emerging Markets ETF
PBF,PBF Energy Inc. Class A Common Stock
PBFX,PBF Logistics LP Common Units representing limited partner interests
PBH,Prestige Consumer Healthcare Inc. Common Stock
PBHC,"Pathfinder Bancorp, Inc. "
PBI,Pitney Bowes Inc. Common Stock
PBI$B,Pitney Bowes Inc 6.70% Notes Due 2043
PBIP,"Prudential Bancorp, Inc. "
PBJ,Invesco Dynamic Food & Beverage ETF
PBND,Invesco PureBeta US Aggregate Bond ETF
PBP,Invesco S&P 500 BuyWrite ETF
PBPB,Potbelly Corporation 
PBR,Petroleo Brasileiro S.A.
PBR.A,Petroleo Brasileiro S.A.
PBS,Invesco Dynamic Media ETF
PBSM,Invesco PureBeta MSCI USA Small Cap ETF
PBT,Permian Basin Royalty Trust Common Stock
PBTP,Invesco PureBeta 0
PBUS,Invesco PureBeta MSCI USA ETF
PBW,Invesco WilderHill Clean Energy ETF
PBY,Prospect Capital Corporation 6.25% Notes due 2028
PBYI,Puma Biotechnology Inc 
PCAR,PACCAR Inc. 
PCB,Pacific City Financial Corporation 
PCEF,Invesco CEF Income Composite ETF
PCF,High Income Securities Fund Common Stock
PCG,Pacific Gas & Electric Co. Common Stock
PCG$A,Pacific Gas & Electric Co. 6% Preferred Stock
PCG$B,Pacific Gas & Electric Co. 5 1/2% Preferred Stock
PCG$C,Pacific Gas & Electric Co. 5% 1st Preferred Stock
PCG$D,Pacific Gas & Electric Co. 5% 1st  Red. Preferred Stock
PCG$E,Pacific Gas & Electric Co. 5% 1st A Preferred Stock
PCG$G,Pacific Gas & Electric Co. 4.80% 1st Preferred Stock
PCG$H,Pacific Gas & Electric Co. 4.50% 1st Preferred Stock
PCG$I,Pacific Gas & Electric Co. 4.36% 1st Preferred Stock
PCH,PotlatchDeltic Corporation 
PCI,PIMCO Dynamic Credit and Mortgage Income Fund Common Shares of Beneficial Interest
PCK,Pimco California Municipal Income Fund II Common Shares of Beneficial Interest
PCM,"PCM Fund, Inc. Common Stock"
PCMI,"PCM, Inc. "
PCN,Pimco Corporate & Income Strategy Fund Common Stock
PCOM,"Points International, Ltd. "
PCQ,PIMCO California Municipal Income Fund Common Stock
PCRX,"Pacira Pharmaceuticals, Inc. "
PCSB,PCSB Financial Corporation 
PCTI,PC
PCTY,Paylocity Holding Corporation 
PCY,Invesco Emerging Markets Sovereign Debt ETF
PCYG,"Park City Group, Inc. "
PCYO,Pure Cycle Corporation 
PDBC,Invesco Optimum Yield Diversified Commodity Strategy No K
PDCE,"PDC Energy, Inc. "
PDCO,"Patterson Companies, Inc. "
PDD,Pinduoduo Inc. 
PDEX,Pro
PDFS,"PDF Solutions, Inc. "
PDI,PIMCO Dynamic Income Fund Common Stock
PDLB,PDL Community Bancorp 
PDLI,"PDL BioPharma, Inc. "
PDM,"Piedmont Office Realty Trust, Inc. Class A Common Stock"
PDN,Invesco FTSE RAFI Developed Markets ex
PDP,Invesco DWA Momentum ETF
PDS,Precision Drilling Corporation Common Stock
PDSB,PDS Biotechnology Corporation 
PDT,John Hancock Premium Dividend Fund
PDVW,"pdvWireless, Inc. "
PE,"Parsley Energy, Inc. Class A Common Stock"
PEB,Pebblebrook Hotel Trust Common Shares of Beneficial Interest
PEB$C,Pebblebrook Hotel Trust 6.50% Series C Cumulative Redeemable Preferred Shares of Beneficial Interest
PEB$D,Pebblebrook Hotel Trust 6.375% Series D Cumulative Redeemable Preferred Shares of Beneficial Interest
PEB$E,Pebblebrook Hotel Trust 6.375% Series E Cumulative Redeemable Preferred Shares of Beneficial Interest
PEB$F,Pebblebrook Hotel Trust 6.3% Series F Cumulative Redeemable Preferred Shares of Beneficial Interest
PEBK,"Peoples Bancorp of North Carolina, Inc. "
PEBO,Peoples Bancorp Inc. 
PED,Pedevco Corp. Common Stock
PEG,Public Service Enterprise Group Incorporated Common Stock
PEGA,Pegasystems Inc. 
PEGI,Pattern Energy Group Inc. 
PEI,Pennsylvania Real Estate Investment Trust Common Stock
PEI$B,Pennsylvania Real Estate Investment Trust Cumulative Redeemable Perpetual Preferred Shares Series B
PEI$C,Pennsylvania Real Estate Investment Trust 7.20% Series C Cumulative Redeemable Perpetual Preferred Shares
PEI$D,Pennsylvania Real Estate Investment Trust 6.875% Series D Cumulative Redeemable Perpetual Preferred Shares
PEIX,"Pacific Ethanol, Inc. "
PEJ,Invesco Dynamic Leisure and Entertainment ETF
PEK,VanEck Vectors ChinaAMC CSI 3000 ETF
PEN,"Penumbra, Inc. Common Stock"
PENN,"Penn National Gaming, Inc. "
PEO,"Adams Natural Resources Fund, Inc. Common Stock"
PEP,"PepsiCo, Inc. "
PER,SandRidge Permian Trust Common Units of Benficial Interest
PERI,Perion Network Ltd 
