Symbol,Company Name
TCDA,"Tricida, Inc. "
TCF,TCF Financial Corporation Common Stock
TCF$D,"TCF Financial Corporation Depositary Shares, Each Representing a 1/1,000th Interest in a Share of Series C Non"
TCFC,The Community Financial Corporation 
TCGP,The Carlyle Group L.P. 
TCI,"Transcontinental Realty Investors, Inc. Common Stock"
TCLD,Tortoise Cloud Infrastructure Fund
TCMD,"Tactile Systems Technology, Inc. "
TCO,"Taubman Centers, Inc. Common Stock"
TCO$J,"Taubman Centers, Inc. Preferred Shares Series J"
TCO$K,"Taubman Centers, Inc. Preferred Series K"
TCON,"TRACON Pharmaceuticals, Inc. "
TCP,"TC PipeLines, LP Common Units representing Limited Partner Interests"
TCPC,BlackRock TCP Capital Corp. 
TCRD,"THL Credit, Inc. "
TCRR,TCR2 Therapeutics Inc. 
TCRW,"THL Credit, Inc. 6.125% Notes Due 2023"
TCRZ,"THL Credit, Inc. 6.75% Notes due 2022"
TCS,Container Store (The) Common Stock
TCTL,Premise Capital Frontier Advantage Diversified Tactical ETF
TCX,Tucows Inc. 
TD,Toronto Dominion Bank (The) Common Stock
TDA,"Telephone and Data Systems, Inc. 5.875% Senior Notes due 2061"
TDAC,Trident Acquisitions Corp. 
TDACU,Trident Acquisitions Corp. 
TDACW,Trident Acquisitions Corp. 
TDC,Teradata Corporation Common Stock
TDE,"Telephone and Data Systems, Inc. 6.875% Senior Notes due 2059"
TDF,"Templeton Dragon Fund, Inc. Common Stock"
TDG,Transdigm Group Incorporated Transdigm Group Inc. Common Stock
TDI,"Telephone and Data Systems, Inc. Sr Nt"
TDIV,First Trust NASDAQ Technology Dividend Index Fund
TDJ,"Telephone and Data Systems, Inc. 7% Senior Notes due 2060"
TDOC,"Teladoc Health, Inc. Common Stock"
TDS,"Telephone and Data Systems, Inc. Common Shares"
TDTF,FlexShares iBoxx 5 Year Target Duration TIPS Index Fund
TDTT,FlexShares iBoxx 3 Year Target Duration TIPS Index Fund
TDW,Tidewater Inc. Common Stock
TDW.A,"Tidewater Inc. Series A Warrants to purchase shares of common stock (expiring July 31, 2023)"
TDW.B,"Tidewater Inc. Series B Warrants to purchase shares of common stock (expiring July 31, 2023)"
TDW.W,Tidewater Inc. Warrant
TDY,Teledyne Technologies Incorporated Common Stock
TEAM,Atlassian Corporation Plc 
TECD,Tech Data Corporation 
TECH,Bio
TECK,Teck Resources Ltd Ordinary Shares
TECL,Direxion Technology Bull 3X Shares
TECS,Direxion Technology Bear 3X Shares
TEDU,"Tarena International, Inc. "
TEF,Telefonica SA Common Stock
TEI,"Templeton Emerging Markets Income Fund, Inc. Common Stock"
TEL,TE Connectivity Ltd. New Switzerland Registered Shares
TELL,Tellurian Inc. 
TEN,Tenneco Inc. Class A Voting Common Stock
TENB,"Tenable Holdings, Inc. "
TENX,"Tenax Therapeutics, Inc. "
TEO,Telecom Argentina SA
TER,"Teradyne, Inc. "
TERM,EquityCompass Tactical Risk Manager ETF
TERP,"TerraForm Power, Inc. "
TESS,TESSCO Technologies Incorporated 
TETF,ETF Industry Exposure & Financial Services ETF
TEUM,Pareteum Corporation 
TEVA,Teva Pharmaceutical Industries Limited American Depositary Shares
TEX,Terex Corporation Common Stock
TFCF,Twenty
TFCFA,Twenty
TFI,SPDR Nuveen Bloomberg Barclays Municipal Bond ETF
TFIV,Global X TargetIncome 5 ETF
TFLO,iShares Treasury Floating Rate Bond ETF
TFLT,Global X TargetIncome Plus 2 ETF
TFSL,TFS Financial Corporation 
TFX,Teleflex Incorporated Common Stock
TG,Tredegar Corporation Common Stock
TGA,TransGlobe Energy Corporation 
TGB,"Taseko Mines, Ltd. Common Stock"
TGC,"Tengasco, Inc. Common Stock"
TGE,"Tallgrass Energy, LP Class A Shares "
TGEN,Tecogen Inc. 
TGH,Textainer Group Holdings Limited Common Shares
TGI,"Triumph Group, Inc. Common Stock"
TGLS,Tecnoglass Inc. 
TGNA,TEGNA Inc
TGP,Teekay LNG Partners L.P.
TGP$A,"Teekay LNG Partners L.P. 9.00% Series A Cumulative Redeemable Perpetual Preferred Units, representing limited partner interests"
TGP$B,Teekay LNG Partners L.P. 8.50% Series B Fixed
TGS,Transportadora de Gas del Sur SA TGS Common Stock
TGT,Target Corporation Common Stock
TGTX,"TG Therapeutics, Inc. "
TH,Target Hospitality Corp. 
