Symbol,Company Name
VRTX,Vertex Pharmaceuticals Incorporated 
VSAT,"ViaSat, Inc. "
VSDA,VictoryShares Dividend Accelerator ETF
VSEC,VSE Corporation 
VSGX,Vanguard ESG International Stock ETF
VSH,"Vishay Intertechnology, Inc. Common Stock"
VSI,"Vitamin Shoppe, Inc Common Stock"
VSL,Volshares Large Cap ETF
VSLR,"Vivint Solar, Inc. Common Stock"
VSM,"Versum Materials, Inc. Common Stock "
VSMV,VictoryShares US Multi
VSS,Vanguard FTSE All
VST,Vistra Energy Corp. Common Stock
VST.A,"Vistra Energy Corp. Warrants to purchase Common Stock (Expirig February 2, 2024)"
VSTM,"Verastem, Inc. "
VSTO,Vista Outdoor Inc. Common Stock
VT,Vanguard Total World Stock Index ETF
VTA,Invesco Credit Opportunities Fund Common Shares of Beneficial Interest
VTC,Vanguard Total Corporate Bond ETF
VTEB,Vanguard Tax
VTGN,"VistaGen Therapeutics, Inc. "
VTHR,Vanguard Russell 3000 ETF
VTI,Vanguard Total Stock Market ETF
VTIP,Vanguard Short
VTIQ,VectoIQ Acquisition Corp. 
VTIQU,VectoIQ Acquisition Corp. 
VTIQW,VectoIQ Acquisition Corp. 
VTL,"Vital Therapies, Inc. "
VTN,Invesco Trust for Investment Grade New York Municipals Common Stock
VTNR,"Vertex Energy, Inc "
VTR,"Ventas, Inc. Common Stock"
VTSI,"VirTra, Inc. "
VTV,Vanguard Value ETF
VTVT,vTv Therapeutics Inc. 
VTWG,Vanguard Russell 2000 Growth ETF
VTWO,Vanguard Russell 2000 ETF
VTWV,Vanguard Russell 2000 Value ETF
VUG,Vanguard Growth ETF
VUSE,ETF Series Solutions Trust Vident Core US Equity ETF
VUZI,Vuzix Corporation 
VV,Vanguard Large
VVI,Viad Corp Common Stock
VVPR,VivoPower International PLC 
VVR,Invesco Senior Income Trust Common Stock (DE)
VVUS,"VIVUS, Inc. "
VVV,Valvoline Inc. Common Stock
VWO,Vanguard FTSE Emerging Markets ETF
VWOB,Vanguard Emerging Markets Government Bond ETF
VXF,Vanguard Extended Market ETF
VXRT,"Vaxart, Inc. "
VXUS,Vanguard Total International Stock ETF
VXXB,iPath Series B S&P 500 VIX Short
VXZB,iPath Series B S&P 500 VIX Mid
VYGR,"Voyager Therapeutics, Inc. "
VYM,Vanguard High Dividend Yield ETF
VYMI,Vanguard International High Dividend Yield ETF
VZ,Verizon Communications Inc. Common Stock
W,Wayfair Inc. Class A Common Stock
WAAS,AquaVenture Holdings Limited Ordinary Shares
WAB,Westinghouse Air Brake Technologies Corporation Common Stock
WABC,Westamerica Bancorporation 
WAFD,"Washington Federal, Inc. "
WAGE,"WageWorks, Inc. Common Stock"
WAIR,"Wesco Aircraft Holdings, Inc. Common Stock"
WAL,Western Alliance Bancorporation Common Stock (DE)
WALA,Western Alliance Bancorporation 6.25% Subordinated Debentures due 2056
WANT,Direxion Daily Consumer Discretionary Bull 3X Shares
WASH,"Washington Trust Bancorp, Inc. "
WAT,Waters Corporation Common Stock
WATT,Energous Corporation 
WB,Weibo Corporation 
WBA,"Walgreens Boots Alliance, Inc. "
WBAI,"500.com Limited American Depositary Shares, each representing 10 Class A shares"
WBAL,WisdomTree Balanced Income Fund
WBC,Wabco Holdings Inc. Common Stock
WBIA,WBI BullBear Rising Income 2000 ETF
WBIB,WBI BullBear Value 2000 ETF
WBIC,WBI BullBear Yield 2000 ETF
WBID,WBI BullBear Quality 2000 ETF
WBIE,WBI BullBear Rising Income 1000 ETF
WBIF,WBI BullBear Value 1000 ETF
WBIG,WBI BullBear Yield 1000 ETF
WBIH,WBI BullBear Global High Income ETF
WBII,WBI BullBear Global Income ETF
WBIL,WBI BullBear Quality 1000 ETF
WBIR,WBI BullBear Global Rotation ETF
WBIY,WBI Power Factor High Dividend ETF
WBK,Westpac Banking Corporation Common Stock
WBND,Western Asset Total Return ETF
WBS,Webster Financial Corporation Common Stock
WBS$F,"Webster Financial Corporation Depositary Shares, Each Representing 1/1,000th Interest in a Share of 5.25% Series F Non"
WBT,"Welbilt, Inc. Common Stock"
WCC,"WESCO International, Inc. Common Stock"
WCFB,"WCF Bancorp, Inc. "
WCG,"Wellcare Health Plans, Inc. Common Stock"
WCHN,WisdomTree ICBCCS S&P China 500 Fund
WCN,"Waste Connections, Inc. Common Shares"
WD,"Walker & Dunlop, Inc Common Stock"
WDAY,"Workday, Inc. "
WDC,Western Digital Corporation 
WDFC,WD
WDIV,SPDR S&P Global Dividend
WDR,"Waddell & Reed Financial, Inc. Common Stock"
WDRW,Direxion Daily Regional Banks Bear 3X Shares
WEA,Western Asset Bond Fund Share of Beneficial Interest
WEAT,Teucrium Wheat Fund ETV
WEBK,"Wellesley Bancorp, Inc. "
WEC,"WEC Energy Group, Inc. Common Stock"
WEI,"Weidai Ltd. American depositary shares, each  representing one (1) Class A ordinary share"
WELL,Welltower Inc. Common Stock
WEN,Wendy's Company (The) 
WERN,"Werner Enterprises, Inc. "
WES,"Western Midstream Partners, LP Common Units Representing Limited Partner Interests"
WETF,"WisdomTree Investments, Inc. "
WEX,WEX Inc. common stock
WEYS,"Weyco Group, Inc. "
WF,Woori Financial Group Inc. American Depositary Shares (each representing three (3) shares of Common Stock)
WFC,Wells Fargo & Company Common Stock
WFC$L,Wells Fargo & Company Wells Fargo & Company 7.50% Non
WFC$N,Wells Fargo & Company Dep Shs Repstg 1/1000th Perp Pfd Cl A Ser N
WFC$O,Wells Fargo & Company Depositary Shares Representing 1/1000th Perpetual Preferred Class A Series O
WFC$P,Wells Fargo & Company Dep Shs Repstg 1/1000th Int Non Cum Perp Cl A Pfd (Ser P)
WFC$Q,Wells Fargo & Company Depositary Shares Representing 1/1000th Interest Perpetual Preferred Class A Series Q Fixed to Floating
WFC$R,Wells Fargo & Company Dep Shs Repstg 1/1000th Int Perp Pfd Cl A (Ser R Fixed To Flltg)
WFC$T,Wells Fargo & Company New Depository Share Representing 1/1000th Perp. Preferred Class A Series T
WFC$V,"Wells Fargo & Company Depositary Shares, each representing a 1/1,000th interest in a share of Non"
WFC$W,"Wells Fargo & Company Depositary Shares, each representing a 1/1,000th interest in a share of Non"
WFC$X,"Wells Fargo & Company Depositary Shares, each representing a 1/1,000th interest in a share of Non"
WFC$Y,"Wells Fargo & Company Depositary Shares, each representing a 1/1,000th interest in a share of Non"
WFE$A,"Wells Fargo & Company Cumulative Perpetual Preferred Stock, Series A, Liquidation Preference $25 per share"
WFHY,WisdomTree Fundamental U.S. High Yield Corporate Bond Fund
WFIG,WisdomTree Fundamental U.S. Corporate Bond Fund
WFT,Weatherford International plc (Ireland)
WGO,"Winnebago Industries, Inc. Common Stock"
WH,"Wyndham Hotels & Resorts, Inc. Common Stock "
WHD,"Cactus, Inc. Class A Common Stock"
WHF,"WhiteHorse Finance, Inc. "
WHFBZ,"WhiteHorse Finance, Inc. "
WHG,Westwood Holdings Group Inc Common Stock
WHLM,"Wilhelmina International, Inc. "
WHLR,"Wheeler Real Estate Investment Trust, Inc. "
WHLRD,"Wheeler Real Estate Investment Trust, Inc. "
WHLRP,"Wheeler Real Estate Investment Trust, Inc. "
WHLRW,"Wheeler Real Estate Investment Trust, Inc. "
WHR,Whirlpool Corporation Common Stock
WIA,Western Asset Inflation
