Symbol,Company Name
VLGEA,"Village Super Market, Inc. "
VLO,Valero Energy Corporation Common Stock
VLRS,"Controladora Vuela Compania de Aviacion, S.A.B. de C.V. American Depositary Shares, each representing ten (10) Ordinary Participation Certificates"
VLRX,"Valeritas Holdings, Inc. "
VLT,Invesco High Income Trust II
VLU,SPDR S&P 1500 Value Tilt ETF
VLUE,iShares Edge MSCI USA Value Factor ETF
VLY,Valley National Bancorp 
VLYPO,Valley National Bancorp 
VLYPP,Valley National Bancorp 
VMBS,Vanguard Mortgage
VMC,Vulcan Materials Company (Holding Company) Common Stock
VMI,"Valmont Industries, Inc. Common Stock"
VMM,"Delaware Investments Minnesota Municipal Income Fund II, Inc. Common Stock"
VMO,Invesco Municipal Opportunity Trust Common Stock
VMOT,Alpha Architect Value Momentum Trend ETF
VMW,"Vmware, Inc. Common stock, Class A"
VNCE,Vince Holding Corp. Common Stock
VNDA,Vanda Pharmaceuticals Inc. 
VNE,"Veoneer, Inc. Common Stock "
VNET,"21Vianet Group, Inc. "
VNLA,Janus Henderson Short Duration Income ETF
VNM,VanEck Vectors Vietnam ETF
VNO,Vornado Realty Trust Common Stock
VNO$K,Vornado Realty Trust Pfd S K
VNO$L,Vornado Realty Trust Pfd Ser L %
VNO$M,"Vornado Realty Trust 5.25% Series M Cumulative Redeemable Preferred Shares of Beneficial Interest, liquidation preference $25.00 per share, no par value per share"
VNOM,Viper Energy Partners LP 
VNQ,Vanguard Real Estate ETF
VNQI,Vanguard Global ex
VNRX,VolitionRX Limited Common Stock
VNTR,Venator Materials PLC Ordinary Shares
VO,Vanguard Mid
VOC,VOC Energy Trust Units of Beneficial Interest
VOD,Vodafone Group Plc 
VOE,Vanguard Mid
VONE,Vanguard Russell 1000 ETF
VONG,Vanguard Russell 1000 Growth ETF
VONV,Vanguard Russell 1000 Value ETF
VOO,Vanguard S&P 500 ETF
VOOG,Vanguard S&P 500 Growth ETF
VOOV,Vanguard S&P 500 Value ETF
VOT,Vanguard Mid
VOX,Vanguard Communication Services  ETF
VOXX,VOXX International Corporation 
VOYA,"Voya Financial, Inc. Common Stock"
VPC,Virtus Private Credit Strategy ETF
VPG,"Vishay Precision Group, Inc. Common Stock"
VPL,Vanguard FTSE Pacific ETF
VPU,Vanguard Utilities ETF
VPV,Invesco Pennsylvania Value Municipal Income Trust Common Stock (DE)
VQT,Barclays ETN S&P VEQTOR ETN
VRA,"Vera Bradley, Inc. "
VRAI,Virtus Real Asset Income ETF
VRAY,"ViewRay, Inc. "
VRCA,Verrica Pharmaceuticals Inc. 
VREX,Varex Imaging Corporation 
VRIG,Invesco Variable Rate Investment Grade ETF
VRML,"Vermillion, Inc. "
VRNA,Verona Pharma plc 
VRNS,"Varonis Systems, Inc. "
VRNT,Verint Systems Inc. 
VRP,Invesco Variable Rate Preferred ETF
VRRM,Verra Mobility Corporation 
VRS,Verso Corporation Common Stock
VRSK,"Verisk Analytics, Inc. "
VRSN,"VeriSign, Inc. "
VRTS,"Virtus Investment Partners, Inc. "
VRTSP,"Virtus Investment Partners, Inc. "
VRTU,Virtusa Corporation 
VRTV,Veritiv Corporation Common Stock
VRTX,Vertex Pharmaceuticals Incorporated 
VSAT,"ViaSat, Inc. "
VSDA,VictoryShares Dividend Accelerator ETF
VSEC,VSE Corporation 
VSGX,Vanguard ESG International Stock ETF
VSH,"Vishay Intertechnology, Inc. Common Stock"
VSI,"Vitamin Shoppe, Inc Common Stock"
VSL,Volshares Large Cap ETF
VSLR,"Vivint Solar, Inc. Common Stock"
VSM,"Versum Materials, Inc. Common Stock "
VSMV,VictoryShares US Multi
VSS,Vanguard FTSE All
VST,Vistra Energy Corp. Common Stock
VST.A,"Vistra Energy Corp. Warrants to purchase Common Stock (Expirig February 2, 2024)"
VSTM,"Verastem, Inc. "
VSTO,Vista Outdoor Inc. Common Stock
VT,Vanguard Total World Stock Index ETF
VTA,Invesco Credit Opportunities Fund Common Shares of Beneficial Interest
VTC,Vanguard Total Corporate Bond ETF
VTEB,Vanguard Tax
VTGN,"VistaGen Therapeutics, Inc. "
VTHR,Vanguard Russell 3000 ETF
VTI,Vanguard Total Stock Market ETF
VTIP,Vanguard Short
VTIQ,VectoIQ Acquisition Corp. 
VTIQU,VectoIQ Acquisition Corp. 
VTIQW,VectoIQ Acquisition Corp. 
VTL,"Vital Therapies, Inc. "
VTN,Invesco Trust for Investment Grade New York Municipals Common Stock
VTNR,"Vertex Energy, Inc "
VTR,"Ventas, Inc. Common Stock"
VTSI,"VirTra, Inc. "
VTV,Vanguard Value ETF
VTVT,vTv Therapeutics Inc. 
VTWG,Vanguard Russell 2000 Growth ETF
VTWO,Vanguard Russell 2000 ETF
VTWV,Vanguard Russell 2000 Value ETF
VUG,Vanguard Growth ETF
VUSE,ETF Series Solutions Trust Vident Core US Equity ETF
VUZI,Vuzix Corporation 
VV,Vanguard Large
VVI,Viad Corp Common Stock
VVPR,VivoPower International PLC 
VVR,Invesco Senior Income Trust Common Stock (DE)
VVUS,"VIVUS, Inc. "
VVV,Valvoline Inc. Common Stock
VWO,Vanguard FTSE Emerging Markets ETF
VWOB,Vanguard Emerging Markets Government Bond ETF
VXF,Vanguard Extended Market ETF
VXRT,"Vaxart, Inc. "
VXUS,Vanguard Total International Stock ETF
VXXB,iPath Series B S&P 500 VIX Short
VXZB,iPath Series B S&P 500 VIX Mid
VYGR,"Voyager Therapeutics, Inc. "
VYM,Vanguard High Dividend Yield ETF
VYMI,Vanguard International High Dividend Yield ETF
VZ,Verizon Communications Inc. Common Stock
W,Wayfair Inc. Class A Common Stock
WAAS,AquaVenture Holdings Limited Ordinary Shares
WAB,Westinghouse Air Brake Technologies Corporation Common Stock
WABC,Westamerica Bancorporation 
WAFD,"Washington Federal, Inc. "
WAGE,"WageWorks, Inc. Common Stock"
WAIR,"Wesco Aircraft Holdings, Inc. Common Stock"
WAL,Western Alliance Bancorporation Common Stock (DE)
WALA,Western Alliance Bancorporation 6.25% Subordinated Debentures due 2056
WANT,Direxion Daily Consumer Discretionary Bull 3X Shares
WASH,"Washington Trust Bancorp, Inc. "
WAT,Waters Corporation Common Stock
WATT,Energous Corporation 
WB,Weibo Corporation 
WBA,"Walgreens Boots Alliance, Inc. "
WBAI,"500.com Limited American Depositary Shares, each representing 10 Class A shares"
WBAL,WisdomTree Balanced Income Fund
WBC,Wabco Holdings Inc. Common Stock
WBIA,WBI BullBear Rising Income 2000 ETF
WBIB,WBI BullBear Value 2000 ETF
WBIC,WBI BullBear Yield 2000 ETF
WBID,WBI BullBear Quality 2000 ETF
WBIE,WBI BullBear Rising Income 1000 ETF
WBIF,WBI BullBear Value 1000 ETF
WBIG,WBI BullBear Yield 1000 ETF
WBIH,WBI BullBear Global High Income ETF
WBII,WBI BullBear Global Income ETF
WBIL,WBI BullBear Quality 1000 ETF
WBIR,WBI BullBear Global Rotation ETF
WBIY,WBI Power Factor High Dividend ETF
WBK,Westpac Banking Corporation Common Stock
WBND,Western Asset Total Return ETF
WBS,Webster Financial Corporation Common Stock
WBS$F,"Webster Financial Corporation Depositary Shares, Each Representing 1/1,000th Interest in a Share of 5.25% Series F Non"
WBT,"Welbilt, Inc. Common Stock"
WCC,"WESCO International, Inc. Common Stock"
WCFB,"WCF Bancorp, Inc. "
WCG,"Wellcare Health Plans, Inc. Common Stock"
WCHN,WisdomTree ICBCCS S&P China 500 Fund
WCN,"Waste Connections, Inc. Common Shares"
WD,"Walker & Dunlop, Inc Common Stock"
WDAY,"Workday, Inc. "
WDC,Western Digital Corporation 
WDFC,WD
WDIV,SPDR S&P Global Dividend
WDR,"Waddell & Reed Financial, Inc. Common Stock"
WDRW,Direxion Daily Regional Banks Bear 3X Shares
WEA,Western Asset Bond Fund Share of Beneficial Interest
WEAT,Teucrium Wheat Fund ETV
WEBK,"Wellesley Bancorp, Inc. "
WEC,"WEC Energy Group, Inc. Common Stock"
WEI,"Weidai Ltd. American depositary shares, each  representing one (1) Class A ordinary share"
WELL,Welltower Inc. Common Stock
WEN,Wendy's Company (The) 
WERN,"Werner Enterprises, Inc. "
WES,"Western Midstream Partners, LP Common Units Representing Limited Partner Interests"
WETF,"WisdomTree Investments, Inc. "
WEX,WEX Inc. common stock
WEYS,"Weyco Group, Inc. "
WF,Woori Financial Group Inc. American Depositary Shares (each representing three (3) shares of Common Stock)
WFC,Wells Fargo & Company Common Stock
WFC$L,Wells Fargo & Company Wells Fargo & Company 7.50% Non
WFC$N,Wells Fargo & Company Dep Shs Repstg 1/1000th Perp Pfd Cl A Ser N
WFC$O,Wells Fargo & Company Depositary Shares Representing 1/1000th Perpetual Preferred Class A Series O
WFC$P,Wells Fargo & Company Dep Shs Repstg 1/1000th Int Non Cum Perp Cl A Pfd (Ser P)
WFC$Q,Wells Fargo & Company Depositary Shares Representing 1/1000th Interest Perpetual Preferred Class A Series Q Fixed to Floating
WFC$R,Wells Fargo & Company Dep Shs Repstg 1/1000th Int Perp Pfd Cl A (Ser R Fixed To Flltg)
WFC$T,Wells Fargo & Company New Depository Share Representing 1/1000th Perp. Preferred Class A Series T
WFC$V,"Wells Fargo & Company Depositary Shares, each representing a 1/1,000th interest in a share of Non"
WFC$W,"Wells Fargo & Company Depositary Shares, each representing a 1/1,000th interest in a share of Non"
WFC$X,"Wells Fargo & Company Depositary Shares, each representing a 1/1,000th interest in a share of Non"
WFC$Y,"Wells Fargo & Company Depositary Shares, each representing a 1/1,000th interest in a share of Non"
WFE$A,"Wells Fargo & Company Cumulative Perpetual Preferred Stock, Series A, Liquidation Preference $25 per share"
WFHY,WisdomTree Fundamental U.S. High Yield Corporate Bond Fund
WFIG,WisdomTree Fundamental U.S. Corporate Bond Fund
WFT,Weatherford International plc (Ireland)
WGO,"Winnebago Industries, Inc. Common Stock"
WH,"Wyndham Hotels & Resorts, Inc. Common Stock "
WHD,"Cactus, Inc. Class A Common Stock"
WHF,"WhiteHorse Finance, Inc. "
WHFBZ,"WhiteHorse Finance, Inc. "
WHG,Westwood Holdings Group Inc Common Stock
WHLM,"Wilhelmina International, Inc. "
WHLR,"Wheeler Real Estate Investment Trust, Inc. "
WHLRD,"Wheeler Real Estate Investment Trust, Inc. "
WHLRP,"Wheeler Real Estate Investment Trust, Inc. "
WHLRW,"Wheeler Real Estate Investment Trust, Inc. "
WHR,Whirlpool Corporation Common Stock
WIA,Western Asset Inflation
WIFI,"Boingo Wireless, Inc. "
WIL,Barclays PLC Barclays Women in Leadership ETN
WILC,G. Willi
WINA,Winmark Corporation 
WINC,Western Asset Short Duration Income ETF
WING,Wingstop Inc. 
WINS,Wins Finance Holdings Inc. 
WIP,SPDR FTSE International Government Inflation
WIRE,Encore Wire Corporation 
WISA,"Summit Wireless Technologies, Inc. "
WIT,Wipro Limited Common Stock
WIW,Western Asset Inflation
WIX,Wix.com Ltd. 
WK,Workiva Inc. Class A Common Stock
WKHS,"Workhorse Group, Inc. "
WLDN,"Willdan Group, Inc. "
WLDR,Affinity World Leaders Equity ETF 
WLFC,Willis Lease Finance Corporation 
WLH,Lyon William Homes Common Stock (Class A)
WLK,Westlake Chemical Corporation Common Stock
WLKP,Westlake Chemical Partners LP Common Units representing limited partner interests
WLL,Whiting Petroleum Corporation Common Stock
WLTW,Willis Towers Watson Public Limited Company 
WM,"Waste Management, Inc. Common Stock"
WMB,"Williams Companies, Inc. (The) Common Stock"
WMC,Western Asset Mortgage Capital Corporation Common Stock
WMGI,Wright Medical Group N.V. 
WMK,"Weis Markets, Inc. Common Stock"
WMS,"Advanced Drainage Systems, Inc. Common Stock"
WMT,Walmart Inc. Common Stock
WMW,"DEUTSCHE BANK AKTIENGESELLSCHAFT ELEMENTS Linked to the Morningstar Wide Moat Focus Total Return Index due October 24, 2022"
WNC,Wabash National Corporation Common Stock
WNEB,"Western New England Bancorp, Inc. "
WNS,WNS (Holdings) Limited Sponsored ADR (Jersey)
WOMN,Impact Shares Trust I ETF Impact Shares YWCA Womenas Empowerment ETF
WOOD,iShares S&P Global Timber & Forestry Index Fund
WOR,"Worthington Industries, Inc. Common Stock"
WORX,SCWorx Corp. 
WOW,"WideOpenWest, Inc. Common Stock"
WP,"Worldpay, Inc. Class A Common Stock"
WPC,W.P. Carey Inc. REIT
WPG,Washington Prime Group Inc. Common Stock
WPG$H,Washington Prime Group Inc. 7.5% Series H Cumulative Redeemable Preferred SBI
WPG$I,Washington Prime Group Inc. 6.875% Series I Cumulative Redeemable Preferred SBI
WPM,Wheaton Precious Metals Corp Common Shares (Canada)
WPP,WPP plc American Depositary Shares
WPRT,Westport Fuel Systems Inc 
WPS,iShares International Developed Property ETF
WPX,"WPX Energy, Inc. Common Stock"
WRB,W.R. Berkley Corporation Common Stock
WRB$B,W.R. Berkley Corporation 5.625% Subordinated Debentures due 2053
WRB$C,W.R. Berkley Corporation 5.900% Subordinated Debentures due 2056
WRB$D,W.R. Berkley Corporation 5.75% Subordinated Debentures due 2056
WRB$E,W.R. Berkley Corporation 5.70% Subordinated Debentures due 2058
WRE,Washington Real Estate Investment Trust Common Stock
WRI,Weingarten Realty Investors Common Stock
WRK,Westrock Company Common Stock
WRLD,World Acceptance Corporation 
WRLS,Pensare Acquisition Corp. 
WRLSR,Pensare Acquisition Corp. 
WRLSU,Pensare Acquisition Corp. 
WRLSW,Pensare Acquisition Corp. 
WRN,Western Copper and Gold Corporation Common Stock
WRTC,"Wrap Technologies, Inc. "
WSBC,"WesBanco, Inc. "
WSBF,"Waterstone Financial, Inc. "
WSC,WillScot Corporation 
WSFS,WSFS Financial Corporation 
WSM,Williams
WSO,"Watsco, Inc. Common Stock"
WSO.B,"Watsco, Inc. Class B Common Stock"
WSR,Whitestone REIT Common Shares
WST,"West Pharmaceutical Services, Inc. Common Stock"
WSTG,"Wayside Technology Group, Inc. "
WSTL,"Westell Technologies, Inc. "
WTBA,West Bancorporation 
WTER,The Alkaline Water Company Inc. 
WTFC,Wintrust Financial Corporation 
WTFCM,Wintrust Financial Corporation 
WTI,"W&T Offshore, Inc. Common Stock"
WTID,UBS ETRACS 
WTIU,UBS ETRACS 
WTM,"White Mountains Insurance Group, Ltd. Common Stock"
WTMF,WisdomTree Managed Futures Strategy Fund
WTR,"Aqua America, Inc. Common Stock"
WTRH,Waitr Holdings Inc. 
WTS,"Watts Water Technologies, Inc. Class A Common Stock"
WTT,"Wireless Telecom Group,  Inc. Common Stock"
WTTR,"Select Energy Services, Inc. Class A Common Stock"
WTW,Weight Watchers International Inc 
WU,Western Union Company (The) Common Stock
WUBA,"58.com Inc. American Depositary Shares, each representing 2 Class A Ordinary Shares"
WVE,Wave Life Sciences Ltd. 
WVFC,WVS Financial Corp. 
WVVI,"Willamette Valley Vineyards, Inc. "
WVVIP,"Willamette Valley Vineyards, Inc. "
WWD,"Woodward, Inc. "
WWE,"World Wrestling Entertainment, Inc. Class A Common Stock"
WWR,"Westwater Resources, Inc. "
WWW,"Wolverine World Wide, Inc. Common Stock"
WY,Weyerhaeuser Company Common Stock
WYDE,ProShares CDS Short North American HY Credit ETF
WYND,"Wyndham Destinations, Inc. Common  Stock"
WYNN,"Wynn Resorts, Limited "
WYY,WidePoint Corporation Common Stock
X,United States Steel Corporation Common Stock
XAN,Exantas Capital Corp.
XAN$C,Exantas Capital Corp. 
XAR,SPDR S&P Aerospace & Defense ETF
XBI,SPDR Series Trust  SPDR S&P Biotech ETF
XBIO,"Xenetic Biosciences, Inc. "
XBIT,XBiotech Inc. 
XBUY,Amplify International Online Retail ETF
XCEM,Columbia EM Core ex
XCOM,ProShares Ultra Communication Services Select Sector
XDIV,U.S. Equity Ex
XEC,Cimarex Energy Co Common Stock
XEL,Xcel Energy Inc. 
XELA,"Exela Technologies, Inc. "
XELB,"Xcel Brands, Inc "
XENE,Xenon Pharmaceuticals Inc. 
XENT,"Intersect ENT, Inc. "
XERS,"Xeris Pharmaceuticals, Inc. "
XES,SPDR Series Trust SPDR S&P Oil & Gas Equipment & Services ETF
XFLT,XAI Octagon Floating Rate & Alternative Income Term Trust Common Shares of Beneficial Interest
XFOR,"X4 Pharmaceuticals, Inc. "
XHB,SPDR Series Trust SPDR Homebuilders ETF
XHE,SPDR S&P Health Care Equipment
XHR,"Xenia Hotels & Resorts, Inc. Common Stock"
XHS,SPDR S&P Health Care Services ETF
XIN,Xinyuan Real Estate Co Ltd American Depositary Shares
XINA,SPDR MSCI China A Shares IMI ETF
XITK,SPDR FactSet Innovative Technology ETF
XKCP,SPDR Kensho Clean Power ETF
XKFF,SPDR Kensho Final Frontiers ETF
XKFS,SPDR Kensho Future Security ETF
XKII,SPDR Kensho Intelligent Structures ETF
XKST,SPDR Kensho Smart Mobility ETF
XLB,Materials Select Sector SPDR
XLC,The Communication Services Select Sector SPDR Fund
XLE,SPDR Select Sector Fund 
XLEY,Cushing Energy & MLP ETF
XLF,SPDR Select Sector Fund 
XLG,Invesco S&P 500 Top 50 ETF
XLI,SPDR Select Sector Fund 
XLK,SPDR Select Sector Fund 
XLNX,"Xilinx, Inc. "
XLP,SPDR Select Sector Fund 
XLRE,Real Estate Select Sector SPDR Fund (The)
XLRN,Acceleron Pharma Inc. 
XLSY,Cushing Energy Supply Chain & MLP ETF
XLTY,Cushing Transportation & MLP ETF
XLU,SPDR Select Sector Fund 
XLUY,Cushing Utility & MLP ETF
XLV,SPDR Select Sector Fund 
XLY,SPDR Select Sector Fund 
XME,SPDR S&P Metals & Mining ETF
XMLV,Invesco S&P MidCap Low Volatility ETF
XMPT,VanEck Vectors CEF Municipal Income ETF
XMX,WisdomTree Global ex
XNCR,"Xencor, Inc. "
XNET,Xunlei Limited 
XNTK,SPDR NYSE Technology ETF
XOG,"Extraction Oil & Gas, Inc. "
XOM,Exxon Mobil Corporation Common Stock
XOMA,XOMA Corporation 
XON,Intrexon Corporation 
XONE,The ExOne Company 
XOP,SPDR S&P Oil & Gas Explor & Product
XPER,Xperi Corporation  
XPH,SPDR S&P Pharmaceuticals ETF
XPL,Solitario Zinc Corp. Common Stock
XPO,"XPO Logistics, Inc."
XPP,ProShares Ultra FTSE China 50
XRAY,DENTSPLY SIRONA Inc. 
XRF,"China Rapid Finance Limited American Depositary Shares, each representing one Class A Ordinary Share"
XRLV,Invesco S&P 500 ex
XRT,SPDR S&P Retail ETF
XRX,Xerox Corporation Common Stock
XSD,SPDR S&P Semiconductor ETF
XSHD,Invesco S&P SmallCap High Dividend Low Volatility ETF
XSHQ,Invesco S&P SmallCap Quality ETF
XSLV,Invesco S&P SmallCap Low Volatility ETF
XSOE,WisdomTree Emerging Markets Ex
XSPA,"XpresSpa Group, Inc.  "
XSW,SPDR S&P Software & Services ETF
XT,iShares Exponential Technologies ETF
XTH,SPDR S&P Technology Hardware ETF
XTL,SPDR S&P Telecom ETF
XTLB,XTL Biopharmaceuticals Ltd. 
XTN,SPDR S&P Transportation ETF
XTNT,"Xtant Medical Holdings, Inc. Common Stock"
XUSA,QuantX Dynamic Beta US Equity ETF
XVZ,iPath S&P 500 Dynamic VIX ETN
XWEB,SPDR S&P Internet ETF
XXII,"22nd Century Group, Inc. Common Stock"
XYF,"X Financial American Depositary Shares, each representing two Class A Ordinary Shares"
XYL,Xylem Inc. Common Stock New
Y,Alleghany Corporation Common Stock
YANG,Direxion Daily FTSE China Bear 3x Shares
YCL,ProShares Ultra Yen
YCOM,ProShares UltraShort Communication Services Select Sector
YCS,ProShares UltraShort Yen New
YELP,Yelp Inc. Common Stock
YETI,"YETI Holdings, Inc. Common Stock"
YEXT,"Yext, Inc. Common Stock"
YGYI,"Youngevity International, Inc. "
YI,"111, Inc. "
YIN,Yintech Investment Holdings Limited 
