Symbol,Company Name
AHT$G,Ashford Hospitality Trust Inc 7.375% Series G Cumulative Preferred Stock
AHT$H,Ashford Hospitality Trust Inc 7.50% Series H Cumulative Preferred Stock
AHT$I,Ashford Hospitality Trust Inc 7.50% Series I Cumulative Preferred Stock
AI,Arlington Asset Investment Corp Class A (new)
AI$B,Arlington Asset Investment Corp 7.00% Series B Cumulative Perpetual Redeemable Preferred Stock
AI$C,Arlington Asset Investment Corp 8.250% Series C Fixed
AIA,iShares Asia 50 ETF
AIC,Arlington Asset Investment Corp 6.750% Notes due 2025
AIEQ,AI Powered Equity ETF
AIF,Apollo Tactical Income Fund Inc. Common Stock
AIG,"American International Group, Inc. New Common Stock"
AIG$A,"American International Group, Inc. Depositary Shares Each Representing a 1/1,000th Interest in a Share of Series A 5.85% Non"
AIG.W,"American International Group, Inc. Warrant expiring January 19, 2021"
AIHS,Senmiao Technology Limited 
AIIQ,AI Powered International Equity ETF
AIMC,Altra Industrial Motion Corp. 
AIMT,"Aimmune Therapeutics, Inc. "
AIN,Albany International Corporation Common Stock
AINC,Ashford Inc. (Holding Company) Common Stock
AINV,Apollo Investment Corporation 
AIPT,Precision Therapeutics Inc. 
AIQ,Global X Future Analytics Tech ETF
AIR,AAR Corp. Common Stock
AIRG,"Airgain, Inc. "
AIRI,Air Industries Group Common Stock
AIRR,First Trust RBA American Industrial Renaissance ETF
AIRT,"Air T, Inc. "
AIT,"Applied Industrial Technologies, Inc. Common Stock"
AIV,Apartment Investment and Management Company Common Stock
AIV$A,Apartment Investment and Management Company Preferred Series Class A
AIW,Arlington Asset Investment Corp 6.625% Notes due 2023
AIY,Apollo Investment Corporation 6.875% Senior Notes due 2043
AIZ,"Assurant, Inc. Common Stock"
AIZP,"Assurant, Inc. 6.50% Series D Mandatory Convertible Preferred Stock, $1.00 par value"
AJG,Arthur J. Gallagher & Co. Common Stock
AJRD,"Aerojet Rocketdyne Holdings, Inc. Common Stock"
AJX,Great Ajax Corp. Common Stock
AJXA,Great Ajax Corp. 7.25% Convertible Senior Notes due 2024
AKAM,"Akamai Technologies, Inc. "
AKAO,"Achaogen, Inc. "
AKBA,"Akebia Therapeutics, Inc. "
AKCA,"Akcea Therapeutics, Inc. "
AKER,Akers Biosciences Inc. 
AKG,Asanko Gold Inc.
AKO.A,Embotelladora Andina S.A. Common Stock
AKO.B,Embotelladora Andina S.A. Common Stock
AKP,Alliance California Municipal Income Fund Inc
AKR,Acadia Realty Trust Common Stock
AKRX,"Akorn, Inc. "
AKS,AK Steel Holding Corporation Common Stock
AKTS,"Akoustis Technologies, Inc. "
AKTX,Akari Therapeutics Plc 
AL,Air Lease Corporation Class A Common Stock
AL$A,Air Lease Corporation 6.150% Fixed
ALAC,Alberton Acquisition Corporation 
ALACR,Alberton Acquisition Corporation 
ALACU,Alberton Acquisition Corporation 
ALACW,Alberton Acquisition Corporation 
ALB,Albemarle Corporation Common Stock
ALBO,"Albireo Pharma, Inc. "
ALCO,"Alico, Inc. "
ALDR,"Alder BioPharmaceuticals, Inc. "
ALDX,"Aldeyra Therapeutics, Inc. "
ALE,"Allete, Inc."
ALEC,"Alector, Inc. "
ALEX,"Alexander & Baldwin, Inc. Common Stock REIT Holding Company"
ALFA,AlphaClone Alternative Alpha ETF
ALG,"Alamo Group, Inc. Common Stock"
ALGN,"Align Technology, Inc. "
ALGR,Allegro Merger Corp. 
ALGRR,Allegro Merger Corp. 
ALGRU,Allegro Merger Corp. 
ALGRW,Allegro Merger Corp. 
ALGT,Allegiant Travel Company 
ALIM,"Alimera Sciences, Inc. "
ALJJ,"ALJ Regional Holdings, Inc. "
ALK,"Alaska Air Group, Inc. Common Stock"
ALKS,Alkermes plc 
ALL,Allstate Corporation (The) Common Stock
ALL$A,Allstate Corporation (The) Dep Shs Repstg 1/1000th Perp Pfd Ser A
ALL$B,Allstate Corporation (The) 5.100% Fixed
ALL$D,The Allstate Corporation Leopards Each Representing A 1/1000th Interest In A Share Of Fixed Rate Noncumulative Perpetual Preferred Stock Series D
ALL$E,Allstate Corporation Depositary Shares Representing 1/1000th Perpetual Preferred Series E
ALL$F,Allstate Corporation (The) Leopards Dep Shares Representing 1/1000th Perp Pfd
ALL$G,"Allstate Corporation (The) Depositary Shares each representing a 1/1,000th interest in a share of Fixed Rate Noncumulative Perpetual Preferred Stock, Series G"
ALLE,Allegion plc Ordinary Shares
ALLK,Allakos Inc. 
ALLO,"Allogene Therapeutics, Inc. "
ALLT,Allot Ltd. 
ALLY,Ally Financial Inc. Common Stock
ALLY$A,"GMAC Capital Trust I Fixed Rate Floating Rate Trust Preferred Securities, Series 2"
ALNA,"Allena Pharmaceuticals, Inc. "
ALNY,"Alnylam Pharmaceuticals, Inc. "
ALO,Alio Gold Inc. Common Shares (Canada)
ALOT,"AstroNova, Inc. "
ALP$Q,"Alabama Power Company 5.00% Class A Preferred Stock, Cumulative, Par Value $1 Per Share (Stated Capital $25 Per Share)"
ALPN,"Alpine Immune Sciences, Inc. "
ALQA,"Alliqua BioMedical, Inc. "
ALRM,"Alarm.com Holdings, Inc. "
ALRN,"Aileron Therapeutics, Inc. "
ALSK,"Alaska Communications Systems Group, Inc. "
ALSN,"Allison Transmission Holdings, Inc. Common Stock"
ALT,"Altimmune, Inc. "
ALTM,Altus Midstream Company 
ALTR,Altair Engineering Inc. 
ALTS,ProShares Morningstar Alternatives Solution ETF
ALTY,Global X SuperDividend Alternatives ETF
ALV,"Autoliv, Inc. Common Stock"
ALX,"Alexander's, Inc. Common Stock"
ALXN,"Alexion Pharmaceuticals, Inc. "
ALYA,Alithya Group inc. 
AM,Antero Midstream Corporation Common Stock
AMAG,"AMAG Pharmaceuticals, Inc. "
AMAL,Amalgamated Bank 
AMAT,"Applied Materials, Inc. "
AMBA,"Ambarella, Inc. "
AMBC,"Ambac Financial Group, Inc. "
AMBCW,"Ambac Financial Group, Inc. "
AMBO,"Ambow Education Holding Ltd. American Depository Shares, each representing two Class A ordinary shares"
AMBR,"Amber Road, Inc. Common Stock"
AMC,"AMC Entertainment Holdings, Inc. Class A Common Stock"
AMCA,iShares Russell 1000 Pure U.S. Revenue ETF
AMCI,AMCI Acquisition Corp. 
AMCIU,AMCI Acquisition Corp. 
AMCIW,AMCI Acquisition Corp. 
AMCN,AirMedia Group Inc 
AMCX,AMC Networks Inc. 
AMD,"Advanced Micro Devices, Inc. "
AME,"AMETEK, Inc."
AMED,Amedisys Inc 
AMEH,"Apollo Medical Holdings, Inc. "
AMG,"Affiliated Managers Group, Inc. Common Stock"
AMGN,Amgen Inc. 
AMH,American Homes 4 Rent Common Shares of Beneficial Interest
AMH$D,American Homes 4 Rent 6.5% Series D Cumulative Perpetual Preferred Shares of Beneficial Interest
AMH$E,American Homes 4 Rent 6.35% Series E Cumulative Redeemable Perpetual Preferred Shares of Beneficial Interest
AMH$F,American Homes 4 Rent 5.875% Series F Cumulative Redeemable Perpetual Preferred Shares
AMH$G,American Homes 4 Rent Series G cumulative redeemable perpetual preferred shares of beneficial interest
AMH$H,American Homes 4 Rent Series H cumulative redeemable perpetual Preferred Shares of Beneficial Interest
AMID,"American Midstream Partners, LP Common Units representing Limited Partner Interests"
AMJ,JPMorgan Chase Capital XVI JP Morgan Alerian MLP ETN
AMJL,Credit Suisse X
AMKR,"Amkor Technology, Inc. "
AMLP,Alerian MLP ETF
AMN,AMN Healthcare Services Inc AMN Healthcare Services Inc
AMNB,"American National Bankshares, Inc. "
AMOT,"Allied Motion Technologies, Inc. "
AMOV,"America Movil, S.A.B. de C.V. Class A American Depositary Shares"
AMP,"Ameriprise Financial, Inc. Common Stock"
AMPE,"Ampio Pharmaceuticals, Inc."
AMPH,"Amphastar Pharmaceuticals, Inc. "
AMR,"Alta Mesa Resources, Inc. "
AMRB,American River Bankshares 
AMRC,"Ameresco, Inc. Class A Common Stock"
AMRH,"Ameri Holdings, Inc. "
AMRHW,"Ameri Holdings, Inc. "
AMRK,A
AMRN,Amarin Corporation plc 
AMRS,"Amyris, Inc. "
AMRWW,"Alta Mesa Resources, Inc. "
AMRX,"Amneal Pharmaceuticals, Inc. Class A Common Stock"
AMS,American Shared Hospital Services Common Stock
AMSC,American Superconductor Corporation 
AMSF,"AMERISAFE, Inc. "
AMSWA,"American Software, Inc. "
AMT,American Tower Corporation (REIT) Common Stock
AMTB,Mercantil Bank Holding Corporation 
AMTBB,Mercantil Bank Holding Corporation 
AMTD,TD Ameritrade Holding Corporation 
AMTX,"Aemetis, Inc "
AMU,ETRACS Alerian MLP Index ETN
AMUB,"ETRACS Alerian MLP Index ETN Series B due July 18, 2042"
AMWD,American Woodmark Corporation 
AMX,"America Movil, S.A.B. de C.V. American Depository Receipt Series L"
AMZA,InfraCap MLP ETF
AMZN,"Amazon.com, Inc. "
AN,"AutoNation, Inc. Common Stock"
ANAB,"AnaptysBio, Inc. "
ANAT,American National Insurance Company 
ANCN,Anchiano Therapeutics Ltd. 
ANDA,Andina Acquisition Corp. III 
ANDAR,Andina Acquisition Corp. III 
ANDAU,Andina Acquisition Corp. III 
ANDAW,Andina Acquisition Corp. III 
ANDE,"The Andersons, Inc. "
ANDX,Andeavor Logistics LP Common Units representing Limited Partner Interests
ANET,"Arista Networks, Inc. Common Stock"
ANF,Abercrombie & Fitch Company Common Stock
ANFI,Amira Nature Foods Ltd Ordinary Shares
ANGI,ANGI Homeservices Inc. 
ANGL,VanEck Vectors Fallen Angel High Yield Bond
ANGO,"AngioDynamics, Inc. "
ANH,Anworth Mortgage Asset Corporation Common Stock
ANH$A,Anworth Mortgage Asset Corporation Series A Preferred Stock
ANH$B,Anworth Mortgage Asset  Corporation Preferred Stock Series B 6.25%
ANH$C,Anworth Mortgage Asset  Corporation 7.625% Series C Cumulative Redeemable  Preferred Stock
ANIK,Anika Therapeutics Inc. 
ANIP,"ANI Pharmaceuticals, Inc. "
ANIX,"Anixa Biosciences, Inc. "
ANSS,"ANSYS, Inc. "
