	Code	PEG
1	ROL	0.0
21	STE	0.0
27	SYF	0.87
41	TPR	1.12
45	TSN	1.19
49	TXT	1.26
40	TMUS	1.4
26	SWKS	1.44
11	SIVB	1.48
43	TRV	1.55
15	SNA	1.6
22	STT	1.67
44	TSCO	1.71
34	TFC	1.77
42	TROW	1.78
33	TEL	1.79
5	RTN	1.79
31	TAP	2.13
39	TMO	2.13
38	TJX	2.23
7	SBUX	2.27
25	SWK	2.31
32	TDG	2.37
29	SYY	2.38
35	TFX	2.39
30	T	2.45
28	SYK	2.56
2	ROP	2.59
36	TGT	2.59
24	STZ	2.6
37	TIF	2.62
18	SPG	2.72
0	ROK	2.77
13	SLB	2.99
8	SCHW	3.02
19	SPGI	3.07
16	SNPS	3.09
46	TTWO	3.13
6	SBAC	3.13
20	SRE	3.16
4	RSG	3.31
14	SLG	3.36
17	SO	4.58
12	SJM	5.12
10	SHW	999.0
3	ROST	999.0
48	TXN	999.0
47	TWTR	999.0
9	SEE	999.0
23	STX	999.0
