	Code	PEG
39	DISH	0.0
38	DISCK	0.0
8	COG	0.0
26	CXO	0.0
15	CPRT	0.0
37	DISCA	0.5
28	DAL	0.6
48	DVA	0.62
34	DHI	0.96
7	COF	1.06
0	CMCSA	1.2
31	DFS	1.23
20	CTL	1.34
21	CTSH	1.39
18	CSX	1.42
14	CPRI	1.51
24	CVS	1.55
49	DVN	1.59
42	DOV	1.72
3	CMI	1.78
22	CTVA	1.84
10	COP	1.89
45	DRI	1.98
32	DG	2.02
29	DD	2.07
33	DGX	2.18
12	COTY	2.36
9	COO	2.42
40	DLR	2.62
17	CSCO	2.74
35	DHR	2.86
19	CTAS	3.04
2	CMG	3.13
13	CPB	3.16
6	CNP	3.29
46	DTE	3.47
1	CME	3.71
47	DUK	3.72
4	CMS	3.94
43	DOW	3.99
27	D	4.08
30	DE	4.08
11	COST	4.27
23	CTXS	4.5
25	CVX	4.96
44	DRE	5.4
36	DIS	5.68
16	CRM	7.51
5	CNC	999.0
41	DLTR	999.0
